timestamp,rawAccX,rawAccY,rawAccZ,rawGyroX,rawGyroY,rawGyroZ,rawKemiringanX,rawKemiringanY,offsetKemiringanX,offsetKemiringanY,kemiringanX,kemiringanY,gyroOffsetX,gyroOffsetY,gyroOffsetZ,kecepatanRotasiX,kecepatanRotasiY,kecepatanRotasiZ,label
1809670,-16836,-5320,-11852,11,1508,-1293,-155.83,52.34,-172.98,65.66,17.15,-13.32,514.03,-233.62,33.35,-3.84,13.29,-10.12,jalan_bungkuk
1809872,-13124,208,-15180,-1659,3809,-4086,179.21,40.84,-172.98,65.66,352.2,-24.82,514.03,-233.62,33.35,-16.59,30.86,-31.45,jalan_bungkuk
1810077,-7424,1604,-9360,-1376,-888,-1742,170.28,38.02,-172.98,65.66,343.26,-27.64,514.03,-233.62,33.35,-14.43,-5.0,-13.55,jalan_bungkuk
1810282,-11844,-1156,-15480,1474,1696,-1305,-175.73,37.34,-172.98,65.66,-2.75,-28.32,514.03,-233.62,33.35,7.33,14.73,-10.22,jalan_bungkuk
1810486,-10040,548,-11812,1229,6007,-1365,177.34,40.33,-172.98,65.66,350.32,-25.33,514.03,-233.62,33.35,5.46,47.64,-10.67,jalan_bungkuk
1810691,-5752,-3424,-8016,-1041,1312,661,-156.87,33.42,-172.98,65.66,16.11,-32.24,514.03,-233.62,33.35,-11.87,11.8,4.79,jalan_bungkuk
1810896,-4536,-740,-14672,216,74,-1024,-177.11,17.16,-172.98,65.66,-4.13,-48.5,514.03,-233.62,33.35,-2.28,2.35,-8.07,jalan_bungkuk
1811101,-5300,1916,-11912,780,-1394,3429,170.86,23.72,-172.98,65.66,343.84,-41.95,514.03,-233.62,33.35,2.03,-8.86,25.92,jalan_bungkuk
1811305,-11172,-7592,-17776,2878,-2141,11462,-156.87,30.03,-172.98,65.66,16.11,-35.63,514.03,-233.62,33.35,18.05,-14.56,87.24,jalan_bungkuk
1811510,-6956,3972,-10800,14981,-373,17145,159.81,31.15,-172.98,65.66,332.79,-34.51,514.03,-233.62,33.35,110.43,-1.06,130.62,jalan_bungkuk
1811715,-10856,-4116,-12336,17250,1134,18010,-161.55,39.85,-172.98,65.66,11.43,-25.81,514.03,-233.62,33.35,127.76,10.44,137.23,jalan_bungkuk
1811920,-8668,-5304,-11208,11216,2134,13908,-154.67,34.96,-172.98,65.66,18.31,-30.7,514.03,-233.62,33.35,81.69,18.07,105.91,jalan_bungkuk
1812125,-7080,-16,-15272,5544,1865,9663,-179.94,24.87,-172.98,65.66,-6.96,-40.79,514.03,-233.62,33.35,38.4,16.02,73.51,jalan_bungkuk
1812330,-8172,-748,-15656,4487,695,6722,-177.26,27.54,-172.98,65.66,-4.28,-38.12,514.03,-233.62,33.35,30.33,7.09,51.06,jalan_bungkuk
1812534,-6160,-496,-13048,4713,1185,4736,-177.82,25.26,-172.98,65.66,-4.84,-40.4,514.03,-233.62,33.35,32.05,10.83,35.9,jalan_bungkuk
1812739,-7836,-9448,-12880,2780,211,5855,-143.74,26.13,-172.98,65.66,29.24,-39.53,514.03,-233.62,33.35,17.3,3.39,44.44,jalan_bungkuk
1812940,-7340,-3776,-12432,2122,-3349,2231,-163.1,29.46,-172.98,65.66,9.88,-36.2,514.03,-233.62,33.35,12.27,-23.78,16.78,jalan_bungkuk
1813141,-8820,-5424,-11064,4097,-33,3454,-153.88,35.59,-172.98,65.66,19.1,-30.07,514.03,-233.62,33.35,27.35,1.53,26.11,jalan_bungkuk
1813342,-8264,-4336,-7840,4093,773,7732,-151.05,42.69,-172.98,65.66,21.93,-22.97,514.03,-233.62,33.35,27.32,7.68,58.77,jalan_bungkuk
1813546,-6488,-2880,-13464,-968,750,2279,-167.93,25.23,-172.98,65.66,5.05,-40.43,514.03,-233.62,33.35,-11.31,7.51,17.14,jalan_bungkuk
1813747,-9680,-812,-12036,-1319,-2240,-2138,-176.14,38.74,-172.98,65.66,-3.16,-26.92,514.03,-233.62,33.35,-13.99,-15.32,-16.58,jalan_bungkuk
